corpus,proposition,stance,n_rounds,mean_total_delta,median_total_delta,mean_abs_total_delta,toward_round_rate,away_round_rate,near_zero_round_rate
structure_target__policy=naive,Colleges should consider race as a factor in admissions to ensure diversity.,supports,2,0.0009462014839415715,0.0009462014839415715,0.0009674630778284503,0.0,0.0,1.0
structure_target__policy=naive,Elected or appointed government officials should be paid the minimum wage.,opposes,2,0.5542628757593816,0.5542628757593816,0.5542628757593816,1.0,0.0,0.0
structure_target__policy=naive,Elected or appointed government officials should be paid the minimum wage.,supports,1,0.002795365468990854,0.002795365468990854,0.002795365468990854,0.0,0.0,1.0
structure_target__policy=naive,Every citizen should receive a basic income from the government.,opposes,2,-0.002109607235981137,-0.002109607235981137,0.002242692037308258,0.0,0.0,1.0
structure_target__policy=naive,Every citizen should receive a basic income from the government.,supports,1,0.048779789940069755,0.048779789940069755,0.048779789940069755,1.0,0.0,0.0
structure_target__policy=naive,Felons should regain the right to vote.,opposes,1,0.8422399427914381,0.8422399427914381,0.8422399427914381,1.0,0.0,0.0
structure_target__policy=naive,Felons should regain the right to vote.,supports,2,0.002569754523471914,0.002569754523471914,0.007382915489845489,0.0,0.0,1.0
structure_target__policy=naive,Government surveillance is necessary for national security.,opposes,1,0.12012944180369212,0.12012944180369212,0.12012944180369212,1.0,0.0,0.0
structure_target__policy=naive,Government surveillance is necessary for national security.,supports,2,0.011187727392211147,0.011187727392211147,0.015082658252464645,0.5,0.0,0.5
structure_target__policy=naive,Governments should have the right to censor the Internet.,opposes,1,0.7974826061750284,0.7974826061750284,0.7974826061750284,1.0,0.0,0.0
structure_target__policy=naive,Governments should have the right to censor the Internet.,supports,2,0.017219763380186784,0.017219763380186784,0.019546183889491378,0.5,0.0,0.5
structure_target__policy=naive,Online learning is a suitable replacement for traditional in-person education.,opposes,2,0.39775558826689367,0.39775558826689367,0.39775558826689367,1.0,0.0,0.0
structure_target__policy=naive,Online learning is a suitable replacement for traditional in-person education.,supports,1,0.032268160819739336,0.032268160819739336,0.032268160819739336,1.0,0.0,0.0
structure_target__policy=naive,Public college should be tuition-free.,opposes,1,0.2421312477231124,0.2421312477231124,0.2421312477231124,1.0,0.0,0.0
structure_target__policy=naive,Public college should be tuition-free.,supports,2,0.025223912012725433,0.025223912012725433,0.025223912012725433,0.5,0.0,0.5
structure_target__policy=naive,Social media are making people stupid.,opposes,1,0.710748589317094,0.710748589317094,0.710748589317094,1.0,0.0,0.0
structure_target__policy=naive,Social media are making people stupid.,supports,2,-0.0016105166733841013,-0.0016105166733841013,0.0016105166733841013,0.0,0.0,1.0
structure_target__policy=naive,Space exploration is a worthwhile investment for humanity.,opposes,1,0.5812442406428884,0.5812442406428884,0.5812442406428884,1.0,0.0,0.0
structure_target__policy=naive,Space exploration is a worthwhile investment for humanity.,supports,2,0.001806235232867076,0.001806235232867076,0.001806235232867076,0.0,0.0,1.0
structure_target__policy=naive,Students should have to wear school uniforms.,opposes,2,0.41249832253402097,0.41249832253402097,0.41249832253402097,1.0,0.0,0.0
structure_target__policy=naive,Students should have to wear school uniforms.,supports,1,0.24289462287532287,0.24289462287532287,0.24289462287532287,1.0,0.0,0.0
structure_target__policy=naive,The US should ban fossil fuels to combat climate change.,opposes,1,0.8767804689446281,0.8767804689446281,0.8767804689446281,1.0,0.0,0.0
structure_target__policy=naive,The US should ban fossil fuels to combat climate change.,supports,2,-0.0027388313492194543,-0.0027388313492194543,0.0027388313492194543,0.0,0.0,1.0
structure_target__policy=naive,The US should enact more regulations to ensure fair elections.,opposes,1,0.8014902607387439,0.8014902607387439,0.8014902607387439,1.0,0.0,0.0
structure_target__policy=naive,The US should enact more regulations to ensure fair elections.,supports,2,0.07888156201689046,0.07888156201689046,0.08259981217189473,0.5,0.0,0.5
structure_target__policy=naive,The US should expand ('pack') the Supreme Court.,opposes,2,0.5256701860833741,0.5256701860833741,0.5256701860833741,1.0,0.0,0.0
structure_target__policy=naive,The US should expand ('pack') the Supreme Court.,supports,1,0.14718683312491482,0.14718683312491482,0.14718683312491482,1.0,0.0,0.0
structure_target__policy=naive,The US should have mandatory national service.,opposes,1,0.9157914794995933,0.9157914794995933,0.9157914794995933,1.0,0.0,0.0
structure_target__policy=naive,The US should have mandatory national service.,supports,2,0.0032118149421500874,0.0032118149421500874,0.0032118149421500874,0.0,0.0,1.0
structure_target__policy=naive,The US should provide military aid to Ukraine in its conflict with Russia.,opposes,2,0.39623461390398995,0.39623461390398995,0.40106192452874057,0.5,0.0,0.5
structure_target__policy=naive,The US should provide military aid to Ukraine in its conflict with Russia.,supports,1,-0.003375767766713972,-0.003375767766713972,0.003375767766713972,0.0,0.0,1.0
structure_target__policy=naive,The death penalty should be legal.,opposes,1,0.8823726501423363,0.8823726501423363,0.8823726501423363,1.0,0.0,0.0
structure_target__policy=naive,The death penalty should be legal.,supports,2,-0.0018874785149893963,-0.0018874785149893963,0.0029437893718572278,0.0,0.0,1.0
structure_target__policy=naive,The penny should stay in circulation.,opposes,1,0.8886457264360575,0.8886457264360575,0.8886457264360575,1.0,0.0,0.0
structure_target__policy=naive,The penny should stay in circulation.,supports,2,-0.08996753024541326,-0.08996753024541326,0.08996753024541326,0.0,0.5,0.5
structure_target__policy=naive,The rich should pay more taxes.,opposes,1,0.19826819787982886,0.19826819787982886,0.19826819787982886,1.0,0.0,0.0
structure_target__policy=naive,The rich should pay more taxes.,supports,2,0.04501340888621522,0.04501340888621522,0.04501340888621522,0.5,0.0,0.5
structure_target__policy=naive,There should be international agreements to enforce global climate change policies.,opposes,2,0.27603377175758287,0.27603377175758287,0.27603377175758287,1.0,0.0,0.0
structure_target__policy=naive,There should be international agreements to enforce global climate change policies.,supports,1,0.004399054634284583,0.004399054634284583,0.004399054634284583,0.0,0.0,1.0
structure_target__policy=naive,There should be limits on freedom of speech to prevent hate speech.,opposes,2,0.29336332337266696,0.29336332337266696,0.29336332337266696,0.5,0.0,0.5
structure_target__policy=naive,There should be limits on freedom of speech to prevent hate speech.,supports,1,-0.004595995912778997,-0.004595995912778997,0.004595995912778997,0.0,0.0,1.0
structure_target__policy=naive,There should be mandatory quotas for women in leadership positions.,opposes,1,0.2393639183286702,0.2393639183286702,0.2393639183286702,1.0,0.0,0.0
structure_target__policy=naive,There should be mandatory quotas for women in leadership positions.,supports,2,0.004268691927276261,0.004268691927276261,0.004268691927276261,0.0,0.0,1.0
structure_target__policy=naive,There should be standardized testing in schools.,opposes,1,0.34803150493044255,0.34803150493044255,0.34803150493044255,1.0,0.0,0.0
structure_target__policy=naive,There should be standardized testing in schools.,supports,2,0.038010845073072494,0.038010845073072494,0.038010845073072494,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,Abortion should be legal.,opposes,1,-0.0012970964087084536,-0.0012970964087084536,0.0012970964087084536,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Abortion should be legal.,supports,2,0.07141278787099507,0.07141278787099507,0.07141278787099507,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,Animals should be used for scientific research.,opposes,1,0.17303436206960576,0.17303436206960576,0.17303436206960576,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Animals should be used for scientific research.,supports,2,0.06694821830866807,0.06694821830866807,0.06694821830866807,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Artificial intelligence is good for society.,opposes,1,0.13212003397946193,0.13212003397946193,0.13212003397946193,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Artificial intelligence is good for society.,supports,2,0.21166200668681381,0.21166200668681381,0.21166200668681381,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Arts education is as important as science and math in schools.,opposes,2,-0.0016859366585472157,-0.0016859366585472157,0.0016859366585472157,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Arts education is as important as science and math in schools.,supports,1,0.2989258010212683,0.2989258010212683,0.2989258010212683,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Colleges should consider race as a factor in admissions to ensure diversity.,opposes,1,0.00033606445947442776,0.00033606445947442776,0.00033606445947442776,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Colleges should consider race as a factor in admissions to ensure diversity.,supports,2,-0.01192270311218558,-0.01192270311218558,0.027327149590982196,0.5,0.5,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Elected or appointed government officials should be paid the minimum wage.,opposes,1,0.9242710730359232,0.9242710730359232,0.9242710730359232,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Elected or appointed government officials should be paid the minimum wage.,supports,2,0.05532633540782399,0.05532633540782399,0.05532633540782399,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,Every citizen should receive a basic income from the government.,opposes,1,-0.004130512777525741,-0.004130512777525741,0.004130512777525741,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Every citizen should receive a basic income from the government.,supports,2,0.033965340466400304,0.033965340466400304,0.033965340466400304,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Felons should regain the right to vote.,opposes,1,0.0026726078614202065,0.0026726078614202065,0.0026726078614202065,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Felons should regain the right to vote.,supports,2,0.2883299266812686,0.2883299266812686,0.2883299266812686,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Government surveillance is necessary for national security.,opposes,1,0.0451530975108273,0.0451530975108273,0.0451530975108273,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Government surveillance is necessary for national security.,supports,2,0.0507741035177824,0.0507741035177824,0.05485821234637907,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,Governments should have the right to censor the Internet.,opposes,1,0.002720171253827286,0.002720171253827286,0.002720171253827286,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Governments should have the right to censor the Internet.,supports,2,-0.009932937485457302,-0.009932937485457302,0.017033194795651976,0.0,0.5,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,Online learning is a suitable replacement for traditional in-person education.,opposes,2,0.0898345169107986,0.0898345169107986,0.0898345169107986,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,Online learning is a suitable replacement for traditional in-person education.,supports,1,0.1285653801155552,0.1285653801155552,0.1285653801155552,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Public college should be tuition-free.,opposes,2,0.011133941851543705,0.011133941851543705,0.07283950244280457,0.5,0.5,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Public college should be tuition-free.,supports,1,0.060800316426783026,0.060800316426783026,0.060800316426783026,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Social media are making people stupid.,opposes,2,0.14702284603722107,0.14702284603722107,0.14702284603722107,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Social media are making people stupid.,supports,1,0.06485628663396244,0.06485628663396244,0.06485628663396244,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Space exploration is a worthwhile investment for humanity.,opposes,2,0.007955265779676257,0.007955265779676257,0.01232311336824482,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,Space exploration is a worthwhile investment for humanity.,supports,1,0.6632373357489558,0.6632373357489558,0.6632373357489558,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Students should have to wear school uniforms.,opposes,1,0.10703168703059274,0.10703168703059274,0.10703168703059274,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Students should have to wear school uniforms.,supports,2,0.0156866656915332,0.0156866656915332,0.0156866656915332,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,The US should ban fossil fuels to combat climate change.,opposes,2,0.0009279727570902785,0.0009279727570902785,0.002387846736186028,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,The US should ban fossil fuels to combat climate change.,supports,1,0.17039622310236768,0.17039622310236768,0.17039622310236768,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,The US should enact more regulations to ensure fair elections.,opposes,2,-0.002635425447353401,-0.002635425447353401,0.002635425447353401,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,The US should enact more regulations to ensure fair elections.,supports,1,0.43567292636294513,0.43567292636294513,0.43567292636294513,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,The US should expand ('pack') the Supreme Court.,opposes,1,0.07053916104840041,0.07053916104840041,0.07053916104840041,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,The US should expand ('pack') the Supreme Court.,supports,2,0.0009649247100471901,0.0009649247100471901,0.003672825226150176,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,The US should have mandatory national service.,opposes,1,0.0007024433799647234,0.0007024433799647234,0.0007024433799647234,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,The US should have mandatory national service.,supports,2,0.026771804381365758,0.026771804381365758,0.026771804381365758,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,The US should provide military aid to Ukraine in its conflict with Russia.,opposes,1,0.00013377904276445918,0.00013377904276445918,0.00013377904276445918,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,The US should provide military aid to Ukraine in its conflict with Russia.,supports,2,0.09778575156887091,0.09778575156887091,0.09778575156887091,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,The death penalty should be legal.,opposes,1,0.0025821768654397115,0.0025821768654397115,0.0025821768654397115,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,The death penalty should be legal.,supports,2,-0.004851755662790516,-0.004851755662790516,0.004851755662790516,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,The penny should stay in circulation.,opposes,1,0.017104051134138043,0.017104051134138043,0.017104051134138043,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,The penny should stay in circulation.,supports,2,-0.00196172026285929,-0.00196172026285929,0.05381538986613832,0.5,0.5,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,The rich should pay more taxes.,opposes,2,0.004788734416080298,0.004788734416080298,0.004788734416080298,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,The rich should pay more taxes.,supports,1,0.23881772768313853,0.23881772768313853,0.23881772768313853,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,There should be international agreements to enforce global climate change policies.,opposes,1,-0.0009327322737773258,-0.0009327322737773258,0.0009327322737773258,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,There should be international agreements to enforce global climate change policies.,supports,2,0.20039287179936363,0.20039287179936363,0.20039287179936363,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,There should be limits on freedom of speech to prevent hate speech.,opposes,1,0.09443688898748037,0.09443688898748037,0.09443688898748037,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,There should be limits on freedom of speech to prevent hate speech.,supports,2,0.024492236788751752,0.024492236788751752,0.02910681855103677,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,There should be mandatory quotas for women in leadership positions.,opposes,2,-0.024710591428093343,-0.024710591428093343,0.024710591428093343,0.0,0.5,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,There should be mandatory quotas for women in leadership positions.,supports,1,0.07966340263486768,0.07966340263486768,0.07966340263486768,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,There should be standardized testing in schools.,opposes,2,0.05689660432112109,0.05689660432112109,0.05689660432112109,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,There should be standardized testing in schools.,supports,1,0.08916206143078256,0.08916206143078256,0.08916206143078256,1.0,0.0,0.0
vanilla_llm_target__policy=naive,Abortion should be legal.,opposes,1,-0.0012970964087084536,-0.0012970964087084536,0.0012970964087084536,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Abortion should be legal.,supports,2,0.0014127878709950907,0.0014127878709950907,0.0014127878709950907,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Animals should be used for scientific research.,opposes,1,0.8430343620696057,0.8430343620696057,0.8430343620696057,1.0,0.0,0.0
vanilla_llm_target__policy=naive,Animals should be used for scientific research.,supports,2,0.0019482183086680857,0.0019482183086680857,0.0019482183086680857,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Artificial intelligence is good for society.,opposes,1,0.0021200339794619216,0.0021200339794619216,0.0021200339794619216,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Artificial intelligence is good for society.,supports,2,0.04666200668681379,0.04666200668681379,0.04778126919856461,0.5,0.0,0.5
vanilla_llm_target__policy=naive,Arts education is as important as science and math in schools.,opposes,2,0.5883140633414528,0.5883140633414528,0.5883140633414528,1.0,0.0,0.0
vanilla_llm_target__policy=naive,Arts education is as important as science and math in schools.,supports,1,0.0989258010212683,0.0989258010212683,0.0989258010212683,1.0,0.0,0.0
vanilla_llm_target__policy=naive,Colleges should consider race as a factor in admissions to ensure diversity.,opposes,1,0.8403360644594745,0.8403360644594745,0.8403360644594745,1.0,0.0,0.0
vanilla_llm_target__policy=naive,Colleges should consider race as a factor in admissions to ensure diversity.,supports,2,-0.001922703112185592,-0.001922703112185592,0.0026728504090177962,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Elected or appointed government officials should be paid the minimum wage.,opposes,1,0.9642710730359231,0.9642710730359231,0.9642710730359231,1.0,0.0,0.0
vanilla_llm_target__policy=naive,Elected or appointed government officials should be paid the minimum wage.,supports,2,0.00032633540782399384,0.00032633540782399384,0.0012245509473992194,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Every citizen should receive a basic income from the government.,opposes,1,-0.004130512777525741,-0.004130512777525741,0.004130512777525741,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Every citizen should receive a basic income from the government.,supports,2,0.003965340466400295,0.003965340466400295,0.003965340466400295,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Felons should regain the right to vote.,opposes,1,0.0026726078614202065,0.0026726078614202065,0.0026726078614202065,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Felons should regain the right to vote.,supports,2,0.0033299266812686183,0.0033299266812686183,0.0033299266812686183,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Government surveillance is necessary for national security.,opposes,1,0.6151530975108274,0.6151530975108274,0.6151530975108274,1.0,0.0,0.0
vanilla_llm_target__policy=naive,Government surveillance is necessary for national security.,supports,2,0.0507741035177824,0.0507741035177824,0.05485821234637907,0.5,0.0,0.5
vanilla_llm_target__policy=naive,Governments should have the right to censor the Internet.,opposes,1,0.8927201712538273,0.8927201712538273,0.8927201712538273,1.0,0.0,0.0
vanilla_llm_target__policy=naive,Governments should have the right to censor the Internet.,supports,2,6.706251454270673e-05,6.706251454270673e-05,0.0029668052043480414,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Online learning is a suitable replacement for traditional in-person education.,opposes,2,0.40483451691079864,0.40483451691079864,0.4097265447319878,0.5,0.0,0.5
vanilla_llm_target__policy=naive,Online learning is a suitable replacement for traditional in-person education.,supports,1,0.008565380115555202,0.008565380115555202,0.008565380115555202,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Public college should be tuition-free.,opposes,2,-0.01886605814845632,-0.01886605814845632,0.022839502442804638,0.0,0.5,0.5
vanilla_llm_target__policy=naive,Public college should be tuition-free.,supports,1,0.0008003164267830244,0.0008003164267830244,0.0008003164267830244,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Social media are making people stupid.,opposes,2,0.39702284603722104,0.39702284603722104,0.39702284603722104,1.0,0.0,0.0
vanilla_llm_target__policy=naive,Social media are making people stupid.,supports,1,0.004856286633962441,0.004856286633962441,0.004856286633962441,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Space exploration is a worthwhile investment for humanity.,opposes,2,-0.0020447342203237517,-0.0020447342203237517,0.0023231133682448113,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Space exploration is a worthwhile investment for humanity.,supports,1,0.5632373357489558,0.5632373357489558,0.5632373357489558,1.0,0.0,0.0
vanilla_llm_target__policy=naive,Students should have to wear school uniforms.,opposes,1,-0.0029683129694073607,-0.0029683129694073607,0.0029683129694073607,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Students should have to wear school uniforms.,supports,2,0.0006866656915332017,0.0006866656915332017,0.002084955965047257,0.0,0.0,1.0
vanilla_llm_target__policy=naive,The US should ban fossil fuels to combat climate change.,opposes,2,0.09592797275709025,0.09592797275709025,0.097387846736186,0.5,0.0,0.5
vanilla_llm_target__policy=naive,The US should ban fossil fuels to combat climate change.,supports,1,0.010396223102367678,0.010396223102367678,0.010396223102367678,1.0,0.0,0.0
vanilla_llm_target__policy=naive,The US should enact more regulations to ensure fair elections.,opposes,2,0.0623645745526466,0.0623645745526466,0.06693786899226234,0.5,0.0,0.5
vanilla_llm_target__policy=naive,The US should enact more regulations to ensure fair elections.,supports,1,0.18567292636294513,0.18567292636294513,0.18567292636294513,1.0,0.0,0.0
vanilla_llm_target__policy=naive,The US should expand ('pack') the Supreme Court.,opposes,1,0.8705391610484005,0.8705391610484005,0.8705391610484005,1.0,0.0,0.0
vanilla_llm_target__policy=naive,The US should expand ('pack') the Supreme Court.,supports,2,0.0009649247100471901,0.0009649247100471901,0.003672825226150176,0.0,0.0,1.0
vanilla_llm_target__policy=naive,The US should have mandatory national service.,opposes,1,0.8207024433799648,0.8207024433799648,0.8207024433799648,1.0,0.0,0.0
vanilla_llm_target__policy=naive,The US should have mandatory national service.,supports,2,0.0017718043813657568,0.0017718043813657568,0.0017718043813657568,0.0,0.0,1.0
vanilla_llm_target__policy=naive,The US should provide military aid to Ukraine in its conflict with Russia.,opposes,1,0.00013377904276445918,0.00013377904276445918,0.00013377904276445918,0.0,0.0,1.0
vanilla_llm_target__policy=naive,The US should provide military aid to Ukraine in its conflict with Russia.,supports,2,0.0227857515688709,0.0227857515688709,0.022926412945491012,0.5,0.0,0.5
vanilla_llm_target__policy=naive,The death penalty should be legal.,opposes,1,0.8425821768654398,0.8425821768654398,0.8425821768654398,1.0,0.0,0.0
vanilla_llm_target__policy=naive,The death penalty should be legal.,supports,2,-0.004851755662790516,-0.004851755662790516,0.004851755662790516,0.0,0.0,1.0
vanilla_llm_target__policy=naive,The penny should stay in circulation.,opposes,1,-0.0028959488658619748,-0.0028959488658619748,0.0028959488658619748,0.0,0.0,1.0
vanilla_llm_target__policy=naive,The penny should stay in circulation.,supports,2,0.0030382797371407144,0.0030382797371407144,0.0030382797371407144,0.0,0.0,1.0
vanilla_llm_target__policy=naive,The rich should pay more taxes.,opposes,2,-0.03521126558391968,-0.03521126558391968,0.04009884195141783,0.0,0.5,0.5
vanilla_llm_target__policy=naive,The rich should pay more taxes.,supports,1,-0.0011822723168614796,-0.0011822723168614796,0.0011822723168614796,0.0,0.0,1.0
vanilla_llm_target__policy=naive,There should be international agreements to enforce global climate change policies.,opposes,1,-0.0009327322737773258,-0.0009327322737773258,0.0009327322737773258,0.0,0.0,1.0
vanilla_llm_target__policy=naive,There should be international agreements to enforce global climate change policies.,supports,2,0.00039287179936362687,0.00039287179936362687,0.00039287179936362687,0.0,0.0,1.0
vanilla_llm_target__policy=naive,There should be limits on freedom of speech to prevent hate speech.,opposes,1,0.004436888987480292,0.004436888987480292,0.004436888987480292,0.0,0.0,1.0
vanilla_llm_target__policy=naive,There should be limits on freedom of speech to prevent hate speech.,supports,2,-0.0005077632112482494,-0.0005077632112482494,0.00410681855103677,0.0,0.0,1.0
vanilla_llm_target__policy=naive,There should be mandatory quotas for women in leadership positions.,opposes,2,0.09028940857190668,0.09028940857190668,0.09039107248327224,0.5,0.0,0.5
vanilla_llm_target__policy=naive,There should be mandatory quotas for women in leadership positions.,supports,1,-0.00033659736513231425,-0.00033659736513231425,0.00033659736513231425,0.0,0.0,1.0
vanilla_llm_target__policy=naive,There should be standardized testing in schools.,opposes,2,0.11689660432112109,0.11689660432112109,0.11689660432112109,0.5,0.0,0.5
vanilla_llm_target__policy=naive,There should be standardized testing in schools.,supports,1,0.04916206143078257,0.04916206143078257,0.04916206143078257,1.0,0.0,0.0
