corpus,proposition,stance,n_rounds,mean_total_delta,median_total_delta,mean_abs_total_delta,toward_round_rate,away_round_rate,near_zero_round_rate
structure_target__policy=gpt-5-2025-08-07,There should be limits on freedom of speech to prevent hate speech.,opposes,2,0.0907482683514913,0.0907482683514913,0.0907482683514913,1.0,0.0,0.0
structure_target__policy=gpt-5-2025-08-07,There should be limits on freedom of speech to prevent hate speech.,supports,3,0.15586121869498284,0.17034470104160376,0.15586121869498284,1.0,0.0,0.0
structure_target__policy=gpt-5-2025-08-07,There should be mandatory quotas for women in leadership positions.,opposes,2,0.0007482683514912769,0.0007482683514912769,0.0018927280473511332,0.0,0.0,1.0
structure_target__policy=gpt-5-2025-08-07,There should be mandatory quotas for women in leadership positions.,supports,3,-0.02413878130501716,0.00448603514701057,0.04069260543076003,0.3333333333333333,0.3333333333333333,0.3333333333333333
structure_target__policy=gpt-5-2025-08-07,There should be standardized testing in schools.,opposes,2,0.04574826835149126,0.04574826835149126,0.04574826835149126,1.0,0.0,0.0
structure_target__policy=gpt-5-2025-08-07,There should be standardized testing in schools.,supports,3,0.10586121869498287,0.11448603514701058,0.13735927209742674,0.6666666666666666,0.3333333333333333,0.0
structure_target__policy=naive,Abortion should be legal.,opposes,2,0.3807482683514913,0.3807482683514913,0.3807482683514913,0.5,0.0,0.5
structure_target__policy=naive,Abortion should be legal.,supports,3,0.06919455202831615,0.00448603514701057,0.06919455202831615,0.3333333333333333,0.0,0.6666666666666666
structure_target__policy=naive,Animals should be used for scientific research.,opposes,2,0.7457482683514913,0.7457482683514913,0.7457482683514913,1.0,0.0,0.0
structure_target__policy=naive,Animals should be used for scientific research.,supports,3,0.06586121869498283,0.00448603514701057,0.1173592720974267,0.3333333333333333,0.3333333333333333,0.3333333333333333
structure_target__policy=naive,Artificial intelligence is good for society.,opposes,2,0.0007482683514912769,0.0007482683514912769,0.0018927280473511332,0.0,0.0,1.0
structure_target__policy=naive,Artificial intelligence is good for society.,supports,3,0.0025278853616495004,0.002752919896334194,0.0025278853616495004,0.0,0.0,1.0
structure_target__policy=naive,Arts education is as important as science and math in schools.,opposes,2,0.7707482683514912,0.7707482683514912,0.7707482683514912,1.0,0.0,0.0
structure_target__policy=naive,Arts education is as important as science and math in schools.,supports,3,-0.0974721146383505,0.00034470104160373716,0.10069260543076003,0.0,0.3333333333333333,0.6666666666666666
structure_target__policy=naive,Colleges should consider race as a factor in admissions to ensure diversity.,opposes,2,0.7607482683514912,0.7607482683514912,0.7607482683514912,1.0,0.0,0.0
structure_target__policy=naive,Colleges should consider race as a factor in admissions to ensure diversity.,supports,3,-0.030805447971683827,0.00034470104160373716,0.034025938764093364,0.0,0.3333333333333333,0.6666666666666666
structure_target__policy=naive,Elected or appointed government officials should be paid the minimum wage.,opposes,2,0.7907482683514913,0.7907482683514913,0.7907482683514913,1.0,0.0,0.0
structure_target__policy=naive,Elected or appointed government officials should be paid the minimum wage.,supports,3,-0.09080544797168383,0.00448603514701057,0.1073592720974267,0.3333333333333333,0.3333333333333333,0.3333333333333333
structure_target__policy=naive,Every citizen should receive a basic income from the government.,opposes,2,0.3757482683514913,0.3757482683514913,0.3757482683514913,1.0,0.0,0.0
structure_target__policy=naive,Every citizen should receive a basic income from the government.,supports,3,0.0025278853616495004,0.002752919896334194,0.0025278853616495004,0.0,0.0,1.0
structure_target__policy=naive,Felons should regain the right to vote.,opposes,2,0.7757482683514912,0.7757482683514912,0.7757482683514912,1.0,0.0,0.0
structure_target__policy=naive,Felons should regain the right to vote.,supports,3,0.049194552028316164,0.00448603514701057,0.049194552028316164,0.3333333333333333,0.0,0.6666666666666666
structure_target__policy=naive,Government surveillance is necessary for national security.,opposes,2,0.6857482683514913,0.6857482683514913,0.6857482683514913,1.0,0.0,0.0
structure_target__policy=naive,Government surveillance is necessary for national security.,supports,3,-0.014138781305017162,0.00034470104160373716,0.0173592720974267,0.0,0.3333333333333333,0.6666666666666666
structure_target__policy=naive,Governments should have the right to censor the Internet.,opposes,2,0.7807482683514912,0.7807482683514912,0.7807482683514912,1.0,0.0,0.0
structure_target__policy=naive,Governments should have the right to censor the Internet.,supports,3,-0.047472114638350514,0.00034470104160373716,0.05069260543076004,0.0,0.3333333333333333,0.6666666666666666
structure_target__policy=naive,Online learning is a suitable replacement for traditional in-person education.,opposes,2,0.35074826835149125,0.35074826835149125,0.35074826835149125,0.5,0.0,0.5
structure_target__policy=naive,Online learning is a suitable replacement for traditional in-person education.,supports,3,0.0025278853616495004,0.002752919896334194,0.0025278853616495004,0.0,0.0,1.0
structure_target__policy=naive,Public college should be tuition-free.,opposes,2,0.3007482683514912,0.3007482683514912,0.3007482683514912,0.5,0.0,0.5
structure_target__policy=naive,Public college should be tuition-free.,supports,3,-0.030805447971683827,0.00034470104160373716,0.034025938764093364,0.0,0.3333333333333333,0.6666666666666666
structure_target__policy=naive,Social media are making people stupid.,opposes,2,0.42574826835149127,0.42574826835149127,0.42574826835149127,1.0,0.0,0.0
structure_target__policy=naive,Social media are making people stupid.,supports,3,0.0025278853616495004,0.002752919896334194,0.0025278853616495004,0.0,0.0,1.0
structure_target__policy=naive,Space exploration is a worthwhile investment for humanity.,opposes,2,0.39574826835149124,0.39574826835149124,0.39574826835149124,1.0,0.0,0.0
structure_target__policy=naive,Space exploration is a worthwhile investment for humanity.,supports,3,0.08586121869498285,0.00448603514701057,0.08586121869498285,0.3333333333333333,0.0,0.6666666666666666
structure_target__policy=naive,Students should have to wear school uniforms.,opposes,2,0.6407482683514913,0.6407482683514913,0.6407482683514913,1.0,0.0,0.0
structure_target__policy=naive,Students should have to wear school uniforms.,supports,3,-0.014138781305017162,0.00034470104160373716,0.0173592720974267,0.0,0.3333333333333333,0.6666666666666666
structure_target__policy=naive,The US should ban fossil fuels to combat climate change.,opposes,2,0.36074826835149126,0.36074826835149126,0.3618927280473511,0.5,0.0,0.5
structure_target__policy=naive,The US should ban fossil fuels to combat climate change.,supports,3,0.0025278853616495004,0.002752919896334194,0.0025278853616495004,0.0,0.0,1.0
structure_target__policy=naive,The US should enact more regulations to ensure fair elections.,opposes,2,0.46074826835149124,0.46074826835149124,0.46074826835149124,1.0,0.0,0.0
structure_target__policy=naive,The US should enact more regulations to ensure fair elections.,supports,3,0.08586121869498282,0.00448603514701057,0.08586121869498282,0.3333333333333333,0.0,0.6666666666666666
structure_target__policy=naive,The US should expand ('pack') the Supreme Court.,opposes,2,0.7607482683514912,0.7607482683514912,0.7607482683514912,1.0,0.0,0.0
structure_target__policy=naive,The US should expand ('pack') the Supreme Court.,supports,3,-0.047472114638350514,0.00034470104160373716,0.05069260543076004,0.0,0.3333333333333333,0.6666666666666666
structure_target__policy=naive,The US should have mandatory national service.,opposes,2,0.3707482683514913,0.3707482683514913,0.37189272804735113,0.5,0.0,0.5
structure_target__policy=naive,The US should have mandatory national service.,supports,3,-0.047472114638350514,0.00034470104160373716,0.05069260543076004,0.0,0.3333333333333333,0.6666666666666666
structure_target__policy=naive,The US should provide military aid to Ukraine in its conflict with Russia.,opposes,2,0.35074826835149125,0.35074826835149125,0.35074826835149125,0.5,0.0,0.5
structure_target__policy=naive,The US should provide military aid to Ukraine in its conflict with Russia.,supports,3,0.0025278853616495004,0.002752919896334194,0.0025278853616495004,0.0,0.0,1.0
structure_target__policy=naive,The death penalty should be legal.,opposes,2,0.8007482683514913,0.8007482683514913,0.8007482683514913,1.0,0.0,0.0
structure_target__policy=naive,The death penalty should be legal.,supports,3,-0.0974721146383505,0.00034470104160373716,0.10069260543076003,0.0,0.3333333333333333,0.6666666666666666
structure_target__policy=naive,The penny should stay in circulation.,opposes,2,0.3807482683514912,0.3807482683514912,0.3818927280473511,0.5,0.0,0.5
structure_target__policy=naive,The penny should stay in circulation.,supports,3,0.042527885361649496,0.00448603514701057,0.042527885361649496,0.3333333333333333,0.0,0.6666666666666666
structure_target__policy=naive,The rich should pay more taxes.,opposes,2,0.0007482683514912769,0.0007482683514912769,0.0018927280473511332,0.0,0.0,1.0
structure_target__policy=naive,The rich should pay more taxes.,supports,3,0.0025278853616495004,0.002752919896334194,0.0025278853616495004,0.0,0.0,1.0
structure_target__policy=naive,There should be international agreements to enforce global climate change policies.,opposes,2,0.6107482683514913,0.6107482683514913,0.6107482683514913,1.0,0.0,0.0
structure_target__policy=naive,There should be international agreements to enforce global climate change policies.,supports,3,-0.004138781305017172,0.00034470104160373716,0.00735927209742671,0.0,0.3333333333333333,0.6666666666666666
structure_target__policy=naive,There should be limits on freedom of speech to prevent hate speech.,opposes,2,0.3707482683514913,0.3707482683514913,0.37189272804735113,0.5,0.0,0.5
structure_target__policy=naive,There should be limits on freedom of speech to prevent hate speech.,supports,3,0.019194552028316183,0.00448603514701057,0.019194552028316183,0.3333333333333333,0.0,0.6666666666666666
structure_target__policy=naive,There should be mandatory quotas for women in leadership positions.,opposes,2,0.6257482683514912,0.6257482683514912,0.6257482683514912,1.0,0.0,0.0
structure_target__policy=naive,There should be mandatory quotas for women in leadership positions.,supports,3,-0.0374721146383505,0.00034470104160373716,0.04069260543076004,0.0,0.3333333333333333,0.6666666666666666
structure_target__policy=naive,There should be standardized testing in schools.,opposes,2,0.11574826835149127,0.11574826835149127,0.11574826835149127,1.0,0.0,0.0
structure_target__policy=naive,There should be standardized testing in schools.,supports,3,0.0125278853616495,0.00034470104160373716,0.024025938764093382,0.3333333333333333,0.3333333333333333,0.3333333333333333
vanilla_llm_target__policy=gpt-5-2025-08-07,Abortion should be legal.,opposes,3,-0.0004068688044328213,-0.002195813141542602,0.0026926769058958446,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Abortion should be legal.,supports,2,0.0653034862184271,0.0653034862184271,0.0653034862184271,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,Animals should be used for scientific research.,opposes,3,0.04625979786223385,0.027804186858457425,0.04789546814486745,0.6666666666666666,0.0,0.3333333333333333
vanilla_llm_target__policy=gpt-5-2025-08-07,Animals should be used for scientific research.,supports,2,0.0853034862184271,0.0853034862184271,0.0853034862184271,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Artificial intelligence is good for society.,opposes,3,0.06959313119556716,0.05342871215219458,0.08456213481153411,0.6666666666666666,0.3333333333333333,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Artificial intelligence is good for society.,supports,2,0.3903034862184271,0.3903034862184271,0.3903034862184271,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Arts education is as important as science and math in schools.,opposes,3,0.0629264645289005,0.003428712152194535,0.0645621348115341,0.3333333333333333,0.0,0.6666666666666666
vanilla_llm_target__policy=gpt-5-2025-08-07,Arts education is as important as science and math in schools.,supports,2,0.0953034862184271,0.0953034862184271,0.0953034862184271,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,Colleges should consider race as a factor in admissions to ensure diversity.,opposes,3,0.02292646452890053,-0.002195813141542602,0.026026010239229198,0.3333333333333333,0.0,0.6666666666666666
vanilla_llm_target__policy=gpt-5-2025-08-07,Colleges should consider race as a factor in admissions to ensure diversity.,supports,2,0.005303486218427099,0.005303486218427099,0.005303486218427099,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Elected or appointed government officials should be paid the minimum wage.,opposes,3,0.29625979786223383,0.1775464945760496,0.29772367328992894,0.6666666666666666,0.0,0.3333333333333333
vanilla_llm_target__policy=gpt-5-2025-08-07,Elected or appointed government officials should be paid the minimum wage.,supports,2,0.015303486218427094,0.015303486218427094,0.015303486218427094,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,Every citizen should receive a basic income from the government.,opposes,3,0.002926464528900515,0.003428712152194535,0.01789546814486746,0.3333333333333333,0.3333333333333333,0.3333333333333333
vanilla_llm_target__policy=gpt-5-2025-08-07,Every citizen should receive a basic income from the government.,supports,2,0.005303486218427099,0.005303486218427099,0.005303486218427099,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Felons should regain the right to vote.,opposes,3,-0.0004068688044328213,-0.002195813141542602,0.0026926769058958446,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Felons should regain the right to vote.,supports,2,0.0553034862184271,0.0553034862184271,0.0553034862184271,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,Government surveillance is necessary for national security.,opposes,3,0.07959313119556721,0.0734287121521946,0.07959313119556721,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Government surveillance is necessary for national security.,supports,2,0.015303486218427094,0.015303486218427094,0.015303486218427094,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,Governments should have the right to censor the Internet.,opposes,3,0.006259797862233851,0.003428712152194535,0.007895468144867449,0.3333333333333333,0.0,0.6666666666666666
vanilla_llm_target__policy=gpt-5-2025-08-07,Governments should have the right to censor the Internet.,supports,2,0.015303486218427094,0.015303486218427094,0.015303486218427094,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,Online learning is a suitable replacement for traditional in-person education.,opposes,3,0.006259797862233851,0.003428712152194535,0.007723673289928919,0.3333333333333333,0.0,0.6666666666666666
vanilla_llm_target__policy=gpt-5-2025-08-07,Online learning is a suitable replacement for traditional in-person education.,supports,2,0.015303486218427094,0.015303486218427094,0.015303486218427094,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,Public college should be tuition-free.,opposes,3,-0.020406868804432838,-0.002195813141542602,0.022692676905895864,0.0,0.3333333333333333,0.6666666666666666
vanilla_llm_target__policy=gpt-5-2025-08-07,Public college should be tuition-free.,supports,2,0.04530348621842709,0.04530348621842709,0.04530348621842709,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,Social media are making people stupid.,opposes,3,0.04625979786223385,0.003428712152194535,0.04789546814486745,0.3333333333333333,0.0,0.6666666666666666
vanilla_llm_target__policy=gpt-5-2025-08-07,Social media are making people stupid.,supports,2,0.04530348621842709,0.04530348621842709,0.04530348621842709,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,Space exploration is a worthwhile investment for humanity.,opposes,3,0.002926464528900515,0.003428712152194535,0.01789546814486746,0.3333333333333333,0.3333333333333333,0.3333333333333333
vanilla_llm_target__policy=gpt-5-2025-08-07,Space exploration is a worthwhile investment for humanity.,supports,2,0.2753034862184271,0.2753034862184271,0.2753034862184271,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,Students should have to wear school uniforms.,opposes,3,-0.007073535471099494,-0.002195813141542602,0.009359343572562517,0.0,0.3333333333333333,0.6666666666666666
vanilla_llm_target__policy=gpt-5-2025-08-07,Students should have to wear school uniforms.,supports,2,0.025303486218427103,0.025303486218427103,0.025303486218427103,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,The US should ban fossil fuels to combat climate change.,opposes,3,0.03625979786223384,-0.002195813141542602,0.03935934357256251,0.3333333333333333,0.0,0.6666666666666666
vanilla_llm_target__policy=gpt-5-2025-08-07,The US should ban fossil fuels to combat climate change.,supports,2,0.09530348621842707,0.09530348621842707,0.09530348621842707,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,The US should enact more regulations to ensure fair elections.,opposes,3,0.10625979786223383,0.003428712152194535,0.12789546814486744,0.3333333333333333,0.3333333333333333,0.3333333333333333
vanilla_llm_target__policy=gpt-5-2025-08-07,The US should enact more regulations to ensure fair elections.,supports,2,0.0653034862184271,0.0653034862184271,0.0653034862184271,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,The US should expand ('pack') the Supreme Court.,opposes,3,0.05625979786223386,0.01754649457604962,0.05625979786223386,0.6666666666666666,0.0,0.3333333333333333
vanilla_llm_target__policy=gpt-5-2025-08-07,The US should expand ('pack') the Supreme Court.,supports,2,0.0003034862184270945,0.0003034862184270945,0.004482972261828123,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,The US should have mandatory national service.,opposes,3,0.35959313119556713,0.14754649457604957,0.35959313119556713,0.6666666666666666,0.0,0.3333333333333333
vanilla_llm_target__policy=gpt-5-2025-08-07,The US should have mandatory national service.,supports,2,0.005303486218427099,0.005303486218427099,0.005303486218427099,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,The US should provide military aid to Ukraine in its conflict with Russia.,opposes,3,-0.007073535471099494,-0.002195813141542602,0.009359343572562517,0.0,0.3333333333333333,0.6666666666666666
vanilla_llm_target__policy=gpt-5-2025-08-07,The US should provide military aid to Ukraine in its conflict with Russia.,supports,2,0.17030348621842709,0.17030348621842709,0.17030348621842709,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,The death penalty should be legal.,opposes,3,0.1229264645289005,0.06780418685845735,0.1229264645289005,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,The death penalty should be legal.,supports,2,0.005303486218427099,0.005303486218427099,0.005303486218427099,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,The penny should stay in circulation.,opposes,3,-0.007073535471099494,-0.002195813141542602,0.009359343572562517,0.0,0.3333333333333333,0.6666666666666666
vanilla_llm_target__policy=gpt-5-2025-08-07,The penny should stay in circulation.,supports,2,0.015303486218427094,0.015303486218427094,0.015303486218427094,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,The rich should pay more taxes.,opposes,3,-0.007073535471099494,-0.002195813141542602,0.009359343572562517,0.0,0.3333333333333333,0.6666666666666666
vanilla_llm_target__policy=gpt-5-2025-08-07,The rich should pay more taxes.,supports,2,0.04530348621842709,0.04530348621842709,0.04530348621842709,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,There should be international agreements to enforce global climate change policies.,opposes,3,-0.0004068688044328213,-0.002195813141542602,0.0026926769058958446,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,There should be international agreements to enforce global climate change policies.,supports,2,0.2203034862184271,0.2203034862184271,0.2203034862184271,1.0,0.0,0.0
vanilla_llm_target__policy=gpt-5-2025-08-07,There should be limits on freedom of speech to prevent hate speech.,opposes,3,-0.027073535471099513,-0.002195813141542602,0.029359343572562535,0.0,0.3333333333333333,0.6666666666666666
vanilla_llm_target__policy=gpt-5-2025-08-07,There should be limits on freedom of speech to prevent hate speech.,supports,2,0.015303486218427094,0.015303486218427094,0.015303486218427094,0.5,0.0,0.5
vanilla_llm_target__policy=gpt-5-2025-08-07,There should be mandatory quotas for women in leadership positions.,opposes,3,-0.027073535471099475,0.003428712152194535,0.04122880147820077,0.3333333333333333,0.3333333333333333,0.3333333333333333
vanilla_llm_target__policy=gpt-5-2025-08-07,There should be mandatory quotas for women in leadership positions.,supports,2,0.0003034862184270945,0.0003034862184270945,0.004482972261828123,0.0,0.0,1.0
vanilla_llm_target__policy=gpt-5-2025-08-07,There should be standardized testing in schools.,opposes,3,0.049593131195567186,0.01754649457604962,0.051057006623262256,0.6666666666666666,0.0,0.3333333333333333
vanilla_llm_target__policy=gpt-5-2025-08-07,There should be standardized testing in schools.,supports,2,0.1553034862184271,0.1553034862184271,0.1553034862184271,1.0,0.0,0.0
vanilla_llm_target__policy=naive,Abortion should be legal.,opposes,3,-0.0004068688044328213,-0.002195813141542602,0.0026926769058958446,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Abortion should be legal.,supports,2,0.0003034862184270945,0.0003034862184270945,0.004482972261828123,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Animals should be used for scientific research.,opposes,3,0.03625979786223384,-0.002195813141542602,0.03935934357256251,0.3333333333333333,0.0,0.6666666666666666
vanilla_llm_target__policy=naive,Animals should be used for scientific research.,supports,2,0.0003034862184270945,0.0003034862184270945,0.004482972261828123,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Artificial intelligence is good for society.,opposes,3,-0.0004068688044328213,-0.002195813141542602,0.0026926769058958446,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Artificial intelligence is good for society.,supports,2,0.04530348621842709,0.04530348621842709,0.04530348621842709,0.5,0.0,0.5
vanilla_llm_target__policy=naive,Arts education is as important as science and math in schools.,opposes,3,0.5129264645289006,0.6734287121521946,0.5145621348115341,0.6666666666666666,0.0,0.3333333333333333
vanilla_llm_target__policy=naive,Arts education is as important as science and math in schools.,supports,2,0.005303486218427099,0.005303486218427099,0.005303486218427099,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Colleges should consider race as a factor in admissions to ensure diversity.,opposes,3,0.2595931311955672,-0.002195813141542602,0.26269267690589587,0.3333333333333333,0.0,0.6666666666666666
vanilla_llm_target__policy=naive,Colleges should consider race as a factor in admissions to ensure diversity.,supports,2,0.005303486218427099,0.005303486218427099,0.005303486218427099,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Elected or appointed government officials should be paid the minimum wage.,opposes,3,0.6229264645289004,0.7834287121521946,0.6229264645289004,1.0,0.0,0.0
vanilla_llm_target__policy=naive,Elected or appointed government officials should be paid the minimum wage.,supports,2,0.0003034862184270945,0.0003034862184270945,0.004482972261828123,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Every citizen should receive a basic income from the government.,opposes,3,-0.0004068688044328213,-0.002195813141542602,0.0026926769058958446,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Every citizen should receive a basic income from the government.,supports,2,0.0003034862184270945,0.0003034862184270945,0.004482972261828123,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Felons should regain the right to vote.,opposes,3,0.22959313119556715,-0.002195813141542602,0.2860260102392292,0.3333333333333333,0.3333333333333333,0.3333333333333333
vanilla_llm_target__policy=naive,Felons should regain the right to vote.,supports,2,0.3453034862184271,0.3453034862184271,0.3453034862184271,0.5,0.0,0.5
vanilla_llm_target__policy=naive,Government surveillance is necessary for national security.,opposes,3,0.4929264645289005,0.6934287121521945,0.4945621348115341,0.6666666666666666,0.0,0.3333333333333333
vanilla_llm_target__policy=naive,Government surveillance is necessary for national security.,supports,2,0.015303486218427094,0.015303486218427094,0.015303486218427094,0.5,0.0,0.5
vanilla_llm_target__policy=naive,Governments should have the right to censor the Internet.,opposes,3,0.5395931311955672,0.7734287121521946,0.5412288014782008,0.6666666666666666,0.0,0.3333333333333333
vanilla_llm_target__policy=naive,Governments should have the right to censor the Internet.,supports,2,0.0003034862184270945,0.0003034862184270945,0.004482972261828123,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Online learning is a suitable replacement for traditional in-person education.,opposes,3,0.6095931311955671,0.7834287121521946,0.6095931311955671,1.0,0.0,0.0
vanilla_llm_target__policy=naive,Online learning is a suitable replacement for traditional in-person education.,supports,2,0.005303486218427099,0.005303486218427099,0.005303486218427099,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Public college should be tuition-free.,opposes,3,-0.04040686880443282,-0.002195813141542602,0.04269267690589584,0.0,0.3333333333333333,0.6666666666666666
vanilla_llm_target__policy=naive,Public college should be tuition-free.,supports,2,0.0003034862184270945,0.0003034862184270945,0.004482972261828123,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Social media are making people stupid.,opposes,3,0.2595931311955672,-0.002195813141542602,0.26269267690589587,0.3333333333333333,0.0,0.6666666666666666
vanilla_llm_target__policy=naive,Social media are making people stupid.,supports,2,0.0003034862184270945,0.0003034862184270945,0.004482972261828123,0.0,0.0,1.0
vanilla_llm_target__policy=naive,Space exploration is a worthwhile investment for humanity.,opposes,3,0.2595931311955672,-0.002195813141542602,0.26269267690589587,0.3333333333333333,0.0,0.6666666666666666
vanilla_llm_target__policy=naive,Space exploration is a worthwhile investment for humanity.,supports,2,0.1953034862184271,0.1953034862184271,0.1953034862184271,0.5,0.0,0.5
vanilla_llm_target__policy=naive,Students should have to wear school uniforms.,opposes,3,0.08292646452890051,0.003428712152194535,0.08439033995659558,0.3333333333333333,0.0,0.6666666666666666
vanilla_llm_target__policy=naive,Students should have to wear school uniforms.,supports,2,0.0003034862184270945,0.0003034862184270945,0.004482972261828123,0.0,0.0,1.0
vanilla_llm_target__policy=naive,The US should ban fossil fuels to combat climate change.,opposes,3,0.30625979786223384,0.003428712152194535,0.3078954681448674,0.3333333333333333,0.0,0.6666666666666666
vanilla_llm_target__policy=naive,The US should ban fossil fuels to combat climate change.,supports,2,0.0003034862184270945,0.0003034862184270945,0.004482972261828123,0.0,0.0,1.0
vanilla_llm_target__policy=naive,The US should enact more regulations to ensure fair elections.,opposes,3,-0.0004068688044328213,-0.002195813141542602,0.0026926769058958446,0.0,0.0,1.0
vanilla_llm_target__policy=naive,The US should enact more regulations to ensure fair elections.,supports,2,0.0003034862184270945,0.0003034862184270945,0.004482972261828123,0.0,0.0,1.0
vanilla_llm_target__policy=naive,The US should expand ('pack') the Supreme Court.,opposes,3,0.6095931311955671,0.7434287121521945,0.6095931311955671,1.0,0.0,0.0
vanilla_llm_target__policy=naive,The US should expand ('pack') the Supreme Court.,supports,2,0.0003034862184270945,0.0003034862184270945,0.004482972261828123,0.0,0.0,1.0
vanilla_llm_target__policy=naive,The US should have mandatory national service.,opposes,3,0.06625979786223384,0.003428712152194535,0.0677236732899289,0.3333333333333333,0.0,0.6666666666666666
vanilla_llm_target__policy=naive,The US should have mandatory national service.,supports,2,0.0003034862184270945,0.0003034862184270945,0.004482972261828123,0.0,0.0,1.0
vanilla_llm_target__policy=naive,The US should provide military aid to Ukraine in its conflict with Russia.,opposes,3,-0.0004068688044328213,-0.002195813141542602,0.0026926769058958446,0.0,0.0,1.0
vanilla_llm_target__policy=naive,The US should provide military aid to Ukraine in its conflict with Russia.,supports,2,0.005303486218427099,0.005303486218427099,0.005303486218427099,0.0,0.0,1.0
vanilla_llm_target__policy=naive,The death penalty should be legal.,opposes,3,0.08292646452890051,0.003428712152194535,0.08439033995659558,0.3333333333333333,0.0,0.6666666666666666
vanilla_llm_target__policy=naive,The death penalty should be legal.,supports,2,0.005303486218427099,0.005303486218427099,0.005303486218427099,0.0,0.0,1.0
vanilla_llm_target__policy=naive,The penny should stay in circulation.,opposes,3,-0.0004068688044328213,-0.002195813141542602,0.0026926769058958446,0.0,0.0,1.0
vanilla_llm_target__policy=naive,The penny should stay in circulation.,supports,2,0.0003034862184270945,0.0003034862184270945,0.004482972261828123,0.0,0.0,1.0
vanilla_llm_target__policy=naive,The rich should pay more taxes.,opposes,3,-0.0004068688044328213,-0.002195813141542602,0.0026926769058958446,0.0,0.0,1.0
vanilla_llm_target__policy=naive,The rich should pay more taxes.,supports,2,0.1803034862184271,0.1803034862184271,0.1803034862184271,0.5,0.0,0.5
vanilla_llm_target__policy=naive,There should be international agreements to enforce global climate change policies.,opposes,3,-0.0004068688044328213,-0.002195813141542602,0.0026926769058958446,0.0,0.0,1.0
vanilla_llm_target__policy=naive,There should be international agreements to enforce global climate change policies.,supports,2,0.015303486218427094,0.015303486218427094,0.015303486218427094,0.5,0.0,0.5
vanilla_llm_target__policy=naive,There should be limits on freedom of speech to prevent hate speech.,opposes,3,0.3329264645289005,0.32780418685845736,0.33456213481153413,0.6666666666666666,0.0,0.3333333333333333
vanilla_llm_target__policy=naive,There should be limits on freedom of speech to prevent hate speech.,supports,2,0.015303486218427094,0.015303486218427094,0.015303486218427094,0.5,0.0,0.5
vanilla_llm_target__policy=naive,There should be mandatory quotas for women in leadership positions.,opposes,3,0.2595931311955672,-0.002195813141542602,0.26269267690589587,0.3333333333333333,0.0,0.6666666666666666
vanilla_llm_target__policy=naive,There should be mandatory quotas for women in leadership positions.,supports,2,0.0003034862184270945,0.0003034862184270945,0.004482972261828123,0.0,0.0,1.0
